dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	40	Jedność jako system operacyjny, nie posłuszeństwo	budanov-jednosc	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#budanov-jednosc
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H6	6	41	Antifragile kontra dark legitimacy — odwrócenie modelu rosyjskiego	antifragile-dark-legitimacy	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#antifragile-dark-legitimacy
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	42	"„Po Tupolewa nie idzie się do sklepu z Tupolewami"" — zasada zerwanego łańcucha zastępowalności"	po-tupolewa-do-sklepu	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#po-tupolewa-do-sklepu
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H6	6	43	Uwaga na marginesie — historia A-50 jako precedens	uwaga-a50-precedens	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#uwaga-a50-precedens
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	44	Mapa Dniepr 9.04.2026 — trzy warstwy fałszowania w jednym artefakcie	mapa-dniepr-trzy-warstwy	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#mapa-dniepr-trzy-warstwy
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	45	Saldo i blokada Leningradu — autodemaskacja przez język	saldo-leningrad-autodemaskacja	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#saldo-leningrad-autodemaskacja
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	46	Voenkory pękają — rozszczepienie warstwy milblogerskiej, marzec–maj 2026	voenkory-pekaja	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#voenkory-pekaja
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	47	"Sokolenko — „prosił, by nikogo nie obwiniać"" jako gramatyka przemilczenia"	sokolenko-prosil-nie-obwiniac	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#sokolenko-prosil-nie-obwiniac
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	48	"Sokolenko nie jest wyjątkiem — radziecko-rosyjska tradycja „samobójstwa"" elit"	tradycja-rosyjskiego-samobojstwa	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#tradycja-rosyjskiego-samobojstwa
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	49	838 stron — precyzja jako broń	budanov-838	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#budanov-838
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	50	Hipoteza neurodywergencji u szefów wywiadu	budanov-neurodywergencja	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#budanov-neurodywergencja
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	51	VIII. Sygnalizacja strategiczna i asymetria opcjonalności	sygnalizacja-i-asymetria	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#sygnalizacja-i-asymetria
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	52	Założenia metodologiczne	zalozenia-metodologiczne	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zalozenia-metodologiczne
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	53	Studium przypadku: przemówienie Zełeńskiego 17.05.2026	studium-przemowienie	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#studium-przemowienie
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	54	Komunikat wielo-adresatowy — ścieżki interpretacji	komunikat-wieloadresatowy	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#komunikat-wieloadresatowy
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	55	Sekwencja zobowiązanie → pokaz → efekt skumulowany	sekwencja-commit	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#sekwencja-commit
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	56	Logika wstrzymaj i pokaż:	logika-wstrzymaj-pokaz	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#logika-wstrzymaj-pokaz
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	57	Sygnały wspierające tezę o świadomym wstrzymaniu:	sygnaly-wstrzymania	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#sygnaly-wstrzymania
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	58	"Alternatywa: ""lipiec przyspieszony przez wojnę w Iranie"""	alternatywa-lipiec	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#alternatywa-lipiec
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	59	Kampania ujawnienia (17–23.05.2026)	trzydniowa-kampania	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#trzydniowa-kampania
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	60	Kluczowe obserwacje strukturalne:	obserwacje-strukturalne	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#obserwacje-strukturalne
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	61	Druga kampania ujawnienia (25–27.05.2026) — oś białoruska	druga-kampania-bialoruska	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#druga-kampania-bialoruska
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	62	Krym jako wyspa logistyczna — transformacja jakościowa korytarza	krym-wyspa-logistyczna	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#krym-wyspa-logistyczna
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	63	Europejska oś instytucjonalna — warunki UE wobec Rosji	europejska-os-instytucjonalna	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#europejska-os-instytucjonalna
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	64	Test dyplomatyczny — kto został w Kijowie	test-dyplomatyczny-kijow	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#test-dyplomatyczny-kijow
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	65	Galați — rosyjski dron w bloku mieszkalnym państwa NATO	galati-rumunia-nato	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#galati-rumunia-nato
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	66	Gabala — Aliyev jako kandydat na mediatora alternatywnego	gabala-aliyev-mediator	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#gabala-aliyev-mediator
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	67	Pięć przegranych wyborów — piąty front erozji wpływu	cztery-przegrane-wybory	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#cztery-przegrane-wybory
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	68	Asymetria katalogów prawomocnych celów (MTK vs PA-I) — i pochwycenie ramy rozejmowej 4–9 maja	asymetria-katalogow-celow	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#asymetria-katalogow-celow
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	69	"Doktryna „long-range sanctions"" — nazwana 16.05, sformalizowana 30.05"	long-range-sanctions-doktryna	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#long-range-sanctions-doktryna
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	70	Dwa ortogonalne procesy — Proces A (degradacja frontu) i Proces B (strangulacja)	dwa-procesy-a-b	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#dwa-procesy-a-b
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	71	Twierdzenie Nyquista — dlaczego tempo bije OODA (dwa ortogonalne procesy)	nyquist-dwa-procesy	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#nyquist-dwa-procesy
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	72	Dwadzieścia miliardów — liczba jako teza (cena policzona, w zasięgu, podzielna)	dwadziescia-miliardow	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#dwadziescia-miliardow
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	73	P1-SUN — ta sama tania asymetria, odwrócona w obronę	p1-sun-tania-asymetria-obronna	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#p1-sun-tania-asymetria-obronna
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	74	Kubańska anomalia historyczna — czego Rosja nie może przyznać	kubanska-anomalia-historyczna	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#kubanska-anomalia-historyczna
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	75	Moskwa tonie co lato — trzy wektory jednej kałuży (korupcja, wojna, klimat)	moskwa-tonie-co-lato	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#moskwa-tonie-co-lato
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	76	Asymetria opcjonalności (wartość opcji wyboru)	asymetria-opcjonalnosci	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#asymetria-opcjonalnosci
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	77	Cena rezerwy strategicznej UA (szacunek przybliżony):	cena-rezerwy-ua	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#cena-rezerwy-ua
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	78	Rosja świadomie wydała opcjonalność:	rosja-wydala-opcje	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rosja-wydala-opcje
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	79	Wniosek systemowy	wniosek-systemowy	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#wniosek-systemowy
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	80	IX. Atak na Kijów jako odpowiedź — czytanie timingu	odpowiedz-rosji	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#odpowiedz-rosji
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	81	Uderzenie w cywilów jest stałą — zmienną jest moment	timing-stala	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#timing-stala
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	82	Oreshnik — sygnał klasy, nie sygnał rutyny	oreshnik-klasa	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#oreshnik-klasa
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	83	Nie mogła czy nie chciała — pytania otwarte	nie-mogla-nie-chciala	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#nie-mogla-nie-chciala
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	84	Cztery tryby intencji — asymetria czytania obu stron	cztery-tryby	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#cztery-tryby
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	85	Co Oreshnik komunikuje — dodatek do pakietu czy osobne zdanie?	oreshnik-komunikat	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#oreshnik-komunikat
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	86	Przeszłość czy przyszłość — riposta czy uprzedzenie	oreshnik-czas	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#oreshnik-czas
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	87	Adresat — wobec kogo nadany	oreshnik-adresat	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#oreshnik-adresat
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	88	Noga techniczna — dlaczego Oreshnik zagraża właśnie Europie	oreshnik-przechwyt	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#oreshnik-przechwyt
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	89	Oreshnik jako szczebel eskalacji	oreshnik-szczebel	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#oreshnik-szczebel
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	90	Dwa pociski — trzy odczyty jednej liczby	dwa-pociski	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#dwa-pociski
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	91	X. Rejestr predykcji — kalibracja w czasie rzeczywistym	rejestr-predykcji	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rejestr-predykcji
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	92	Predykcje taktyczne krótkoterminowe	predykcje-taktyczne-krotkoterminowe	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#predykcje-taktyczne-krotkoterminowe
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	93	Predykcje strukturalne	predykcje-strukturalne	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#predykcje-strukturalne
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	94	Prognozy zewnętrzne — kalibracja przez niezależne zegary	predykcje-zewnetrzne-zegary	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#predykcje-zewnetrzne-zegary
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	95	Predykcja operacyjna — kampania podstacji wysokiego napięcia (lipiec–wrzesień 2026)	predykcje-kampania-podstacji	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#predykcje-kampania-podstacji
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	96	Dlaczego podstacje, nie elektrownie	podstacje-vs-elektrownie	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#podstacje-vs-elektrownie
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	97	Tempo — jedna co dwa tygodnie jako optymalna kadencja	podstacje-tempo	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#podstacje-tempo
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	98	Maskowanie w gąszczu kampanii	podstacje-maskowanie	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#podstacje-maskowanie
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	99	Niemożliwość skonstruowania momentu eskalacji	podstacje-brak-triggera	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#podstacje-brak-triggera
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	100	Projekcja stanu UES na 18 września 2026 — operacyjne rozliczenie P6	predykcje-projekcja-18-wrzesnia	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#predykcje-projekcja-18-wrzesnia
